,rmse,correlation,noise,line,angle,adc_q4,step_length,de_dr,hit_count,adc_sum,hull_density,adc_per_hit,curvature,max_adc_norm,scatter_momentum,LABEL
90,1.4852710718602153,96.6693114081956,8,0.56394887,0.4505122988898819,0.25851607,0.5614545,6.029013633728027,1049,167401.78,0.47743377084914157,159.58224,32.26671,0.0,171.3189,3
91,0.13590358269944106,99.92748926309297,5,0.6982704,6.803574898198478,0.35581827,12.222825,3.3196027278900146,54,11534.76,3.129283363132603,213.60666,18.79538,0.98,111.0261,0
92,13.685386428059596,4.144329763271765,19,14.906585,51.22647405967268,0.11831023,49.42128,1.898489236831665,28,9045.137,0.13678341521469237,323.0406,72.598305,0.7142857142857143,29.98709,1
93,1.0608106476922488,94.18256135397304,1,1.2674255,22.94386081260867,0.1953234,84.62428,4.257578372955322,27,7027.2764,0.9299439057962562,260.2695,127.58272,0.25925925925925924,10.932038,1
94,0.05836536643896016,99.9909201912238,6,0.624701,0.5651196771281708,0.2903557,8.005026,1.0303092002868652,126,19634.883,5.488776542261508,155.8324,13.4073925,0.98,209.15729,0
95,0.8910176522196721,84.46034981749807,3,0.66845465,8.05290004114741,0.44153342,86.89355,11.058577537536621,17,17285.2,1.3183979206774539,1016.7764,15.197953,0.8235294117647058,66.069595,0
96,0.396440867465931,98.72846491562255,5,0.64157856,6.752132357299871,0.28202626,8.362786,1.1663719415664673,106,14031.804,1.3488199355667223,132.3755,40.247597,0.86,46.661552,0
97,0.06955058516119624,99.96626976842956,1,0.59268945,0.939965983879405,0.41716847,71.125145,4.827575206756592,22,11013.726,10.498397627891196,500.6239,12.68042,0.8636363636363636,72.74492,0
98,1.673483594745976,93.69954951464936,10,1.1233556,4.943197256039423,0.1672354,63.67718,4.696000576019287,28,14053.512,0.7110973781465909,501.91113,67.46605,0.5714285714285714,16.689203,0
99,0.2531615921619739,99.65792879683899,2,0.57965195,13.104582136012171,0.21489471,3.5258183,6.754570007324219,65,11955.873,2.1984863726614736,183.93651,26.205334,0.08,72.16023,0
100,3.940059239355333,10.415258642157953,4,3.1989484,59.49701658289193,0.202404,35.087452,1.881579875946045,16,4370.499,0.40313615653547474,273.1562,107.12392,0.5,10.49714,2
101,11.20633892570069,67.29243027461403,12,0.6499383,2.2645981194691944,0.26869383,1.7458851,2.1388256549835205,1798,260344.2,0.05988911041398495,144.79655,34.821743,0.44,189.779,3
102,2.946604498347456,83.27611709850538,17,1.965545,40.12740881633773,0.28329986,29.356022,5.169698238372803,105,25550.264,0.05896295862621961,243.33585,80.92141,0.8,31.70117,1
103,3.061354655655478,85.31825260879718,50,1.6269013,0.9927969096874026,0.26591057,0.73305845,4.9270920753479,50,54195.5,0.5287640063120821,1083.91,16.258009,0.38,120.45859,0
104,0.053231697934629355,99.99495466897814,2,0.5720079,0.12291948573233671,0.23182775,2.3832242,7.28026008605957,138,33127.008,12.194543950717634,240.05078,6.188671,0.06,574.12726,0
105,3.653599772969849,79.59443678156984,52,0.9645101,1.7466556361109333,0.26023093,82.004745,3.0727126598358154,152,45078.43,0.26224541163481513,296.5686,30.268152,0.98,69.3872,3
